X,Y,Z,Class
3.0452845,-0.025807012,2.9353817,1
-2.8191907,0.2388582,2.694128,1
-2.8305852,0.2574768,2.6863513,1
-2.8508053,0.29989266,2.715375,1
-2.8728824,0.34432775,2.699733,1
-2.8463662,0.28891346,2.7566607,1
-2.8176198,0.18399246,2.684636,1
-0.07999923,-0.17332803,-0.081617236,1
-2.8859482,0.26857054,2.725284,1
0.03700152,-0.05051494,0.04075113,1
0.009212218,-0.14400285,0.03559622,1
-0.06718286,-0.1910373,-0.10715505,1
-0.12009718,-0.14766514,-0.116778955,1
0.08771346,-0.09065431,0.02487989,1
0.034262463,-0.16330913,0.002770397,1
0.054075427,-0.18714604,0.001692758,1
-3.0709312,0.08662901,2.9110343,1
-3.1089144,0.10802952,2.9031713,1
-3.0930274,0.1333795,2.914681,1
0.056911685,-0.017397478,-0.00620686,1
-3.1067283,0.12587576,2.926277,1
-3.073865,0.1293214,2.9067,1
-3.117605,0.16212189,2.922425,1
-3.1339753,0.12409465,2.9510357,1
-0.17983265,-0.055016425,-0.036061194,1
-0.09273197,-0.17861545,-0.06961046,1
-0.119554795,-0.18032089,-0.08427058,1
0.0845961,-0.08648514,-0.005096505,1
0.12282718,-0.18895246,0.03458561,1
-0.10124037,-0.25558344,2.9510357,1
-0.032951705,-0.20377867,-0.07259892,1
-3.071037,-0.21602279,2.921961,1
-3.0951872,-0.23538402,2.9456658,1
-3.1067283,0.12587576,2.926277,1
-3.138651,-0.28498545,2.9716997,1
3.1115642,-0.23170842,2.921519,1
3.092499,-0.25336295,2.979679,1
3.0491526,-0.16652347,2.953926,1
3.0580494,-0.27503157,0.03458561,1
-0.026471954,-0.24178487,-0.08523555,1
-0.13760862,-0.23097114,-0.10533998,1
0.124293625,0.014089687,0.019441003,1
0.08500205,0.0657057,0.027418956,1
0.122007854,0.010605142,0.032648075,1
0.14145666,0.002031542,0.07640361,1
0.09659497,0.024788456,0.041958917,1
0.025889007,0.041022055,0.03873464,1
0.038785364,0.02564029,0.032257646,1
0.17166832,0.027514296,-0.01929396,1
2.8393867,-0.58384925,2.4489024,1
2.9228868,-0.4418189,2.517523,1
2.8132448,-0.5263013,2.4818833,1
2.8336258,-0.5004969,2.511299,1
2.8961136,-0.4395654,2.5286567,1
2.7623334,-0.56237,2.5034475,1
-0.1912729,0.5694928,-0.30881464,1
-0.15259078,0.4635461,-0.3041903,1
-0.2471645,0.4852067,-0.23621564,1
-0.035535406,0.46444327,-0.2096084,1
-0.07628957,0.53854305,-0.19644108,1
-0.05063478,0.5226934,-0.21301211,1
-0.02497444,0.42717496,-0.1957585,1
2.8875675,-0.42482236,2.5226433,1
-0.016006824,0.42943913,-0.18312198,1
2.8903835,-0.38354495,2.5034356,1
3.064521,-0.26075822,2.2021494,1
3.0135176,-0.24586973,2.2094052,1
2.9365242,-0.32594606,2.2048852,1
2.948945,-0.2912234,2.1966934,1
3.0514219,-0.30045766,2.230963,1
2.9760923,-0.2554622,2.2265372,1
3.0023453,-0.21988836,2.220075,1
0.042048343,0.4066129,-0.002797458,1
0.007508187,0.38095224,0.001782327,1
-0.052688345,0.4055093,0.027952177,1
0.037427574,0.40225652,-0.004112259,1
0.036462236,0.4448871,-0.031741373,1
-0.026226083,0.4530516,-0.005131831,1
-0.048438977,0.47101533,-0.031493064,1
-0.028383482,0.41138503,-0.034563955,1
2.8674245,-0.2837374,2.2654173,1
2.8747845,-0.33875954,2.206982,1
2.911487,-0.38595864,2.2484279,1
2.8080268,-0.423906,2.2486162,1
0.05446509,0.39100805,-0.01063399,1
-0.08939419,0.49759096,0.028153602,1
-0.04398637,0.48015592,-0.017297221,1
-0.024225472,0.48538756,-0.011283738,1
2.894134,-0.45238376,2.258457,1
-0.049097396,0.4893593,0.004963473,1
-0.1846354,0.5824289,-0.006698848,1
-0.123794645,0.5461458,-0.024611536,1
-0.16582757,0.54321164,-0.027332503,1
2.7625315,-0.39131883,2.1703076,1
2.915024,-0.43647268,2.2767684,1
2.9033997,-0.36936912,2.2396977,1
2.7602386,-0.31480524,2.2234952,1
2.8666973,-0.28873807,2.2558482,1
2.7624104,-0.39626616,2.2662778,1
2.702222,-0.4190717,2.201596,1
2.7110748,-0.477179,2.2123773,1
-0.019760786,0.3960521,-0.09927855,1
2.7826493,-0.4260811,2.2620108,1
-0.023234228,0.4185668,-0.12352316,1
-0.027825639,0.43071613,-0.09675723,1
-0.06140803,0.4758033,-0.07726597,1
2.813466,-0.404905,2.2200634,1
-0.061145507,0.4625665,-0.066777624,1
2.5941494,-0.45231906,2.1812987,1
2.844833,-0.40279606,2.3203168,1
2.965368,-0.25750443,2.3760812,1
2.8563247,-0.32186002,2.3361087,1
2.8595684,-0.34174696,2.3532438,1
2.8413615,-0.41584697,2.3040996,1
2.8173962,-0.40124992,2.3151298,1
2.8653948,-0.4062582,2.3329527,1
-0.081179366,0.4840497,-0.054432012,1
-0.019015318,0.39882722,-0.06576865,1
-0.061650414,0.42773286,-0.07042586,1
-0.051461503,0.42380872,-0.0420413,1
-0.014594327,0.3792819,-0.0636706,1
-0.04563006,0.34953377,-0.074541,1
-0.022211302,0.3805172,-0.08873519,1
-0.033996,0.43589148,-0.075977646,1
-0.1286638,0.4849168,-0.088319674,1
-0.031627756,0.4620745,-0.084369846,1
-0.10492341,0.432024,-0.06637366,1
2.811027,-0.4344448,2.2934399,1
2.7793663,-0.48936296,2.3066297,1
2.7584076,-0.46270117,2.3002083,1
2.7432904,-0.4258146,2.2752826,1
2.7705567,-0.42391255,2.327381,1
2.7401829,-0.4686359,2.3100502,1
2.7401328,-0.48729223,2.297312,1
-0.07803599,0.48542684,-0.097627275,1
-0.1956879,0.50427026,-0.02018415,1
-0.2287137,0.53734773,-0.07225212,1
-0.20797218,0.4111506,-0.046958037,1
-0.18042776,0.45572472,-0.054569658,1
-0.14069642,0.45152706,-0.085192986,1
-0.16275613,0.49218658,-0.09505348,1
2.7195752,-0.4262811,2.3428771,1
2.912844,-0.38283873,2.3202639,1
2.7581856,-0.44168487,2.3072784,1
2.8558788,-0.33277798,2.380561,1
2.827328,-0.36694935,2.3517954,1
2.7667172,-0.39697745,2.318476,1
-0.18752451,0.4909857,-0.041798912,1
-0.2439895,0.515753,-0.08486874,1
-0.20311797,0.5352702,-0.05353144,1
-0.20459238,0.47524026,-0.08489764,1
-0.18839957,0.43367663,-0.056712024,1
-0.16914739,0.44557738,-0.07896776,1
-0.20411456,0.49690345,-0.10204425,1
2.7485666,-0.39981937,2.3245294,1
2.6985266,-0.55582666,2.2956753,1
2.689926,-0.4428482,2.319535,1
2.7243707,-0.3967904,2.3407903,1
2.7436943,-0.4285126,2.346349,1
2.7254682,-0.47122422,2.3421755,1
2.7168913,-0.4438105,2.3060143,1
2.7698278,-0.40453172,2.3205848,1
2.6928234,-0.502178,2.3481483,1
-0.15607549,0.59472525,-0.094447866,1
-0.19217889,0.52977014,-0.040877607,1
-0.28778484,0.6100756,-0.07084742,1
-0.19882025,0.6475921,-0.07247083,1
-0.19977584,0.5610458,-0.074085586,1
2.7426624,-0.43053693,2.3212762,1
-0.15193145,0.5111248,-0.07456208,1
-0.27464795,0.5497356,-0.09864227,1
-0.23195219,0.5320258,-0.07929414,1
2.5222192,-0.62560457,2.2890277,1
2.6446505,-0.5589802,2.2945392,1
2.6997736,-0.54392856,2.3077776,1
2.633437,-0.56854206,2.2707074,1
2.5713305,-0.5733367,2.2781835,1
2.6962235,-0.51701826,2.3304908,1
2.710958,-0.39105108,2.321294,1
2.7084289,-0.48009038,2.324122,1
2.5711882,-0.66971964,2.3113105,1
1.6536026,-1.1983889,1.2971852,1
2.0245461,-1.1565976,1.5079789,1
1.9265571,-1.1198075,1.407754,1
1.9011616,-1.1365017,1.4228003,1
1.8730952,-1.120258,1.4023348,1
1.8899461,-1.1240993,1.4454442,1
1.807736,-1.1300498,1.2985194,1
-1.3770673,1.1045612,1.1233232,1
-1.3075341,1.069436,1.087392,1
-1.2919245,1.0452183,1.0291121,1
-1.2668287,1.0488292,1.0167823,1
-1.1618973,1.0540129,0.98263013,1
-1.2269125,1.0548315,0.9527451,1
-1.1056972,1.0407923,0.8706783,1
2.1263635,-1.0588714,1.5944029,1
2.1255603,-1.1069349,1.6057276,1
2.1330137,-1.128567,1.6317841,1
2.0260859,-1.1388283,1.5448848,1
1.9585873,-1.1736468,1.4304088,1
-1.1903694,1.1701536,0.9368864,1
-1.1548258,1.1331896,0.8641361,1
-1.0910083,1.1072259,0.81992203,1
-1.1261106,1.0813158,0.81643647,1
-1.3214263,1.1588603,0.88995177,1
-1.0602008,1.066386,0.73736227,1
-1.1517619,1.1512984,0.80219215,1
2.0305057,-1.1753464,1.5716736,1
1.864739,-1.158389,1.445685,1
1.8650562,-1.131396,1.3702352,1
2.4080389,-1.1083337,1.8327662,1
2.2298422,-1.1023209,1.7656498,1
2.0804255,-1.15061,1.6676301,1
2.1329317,-1.1647537,1.6939116,1
-1.4675437,1.234843,1.0477126,1
-1.2014552,1.2217538,0.8101935,1
-1.0616857,1.1632055,0.7686037,1
-1.0287193,1.1318481,0.77841836,1
-1.0784639,1.1746137,0.77511734,1
-0.9007163,1.1473182,0.64393276,1
2.052266,-1.1767265,1.6602274,1
-1.0578759,1.1440765,0.6834844,1
2.0389318,-1.1298382,1.6508863,1
1.6171416,-1.2153312,1.1984322,1
1.7364609,-1.2139379,1.2715976,1
1.8143599,-1.2150934,1.3261807,1
1.6990218,-1.2134342,1.2139983,1
1.7918801,-1.1712765,1.2856451,1
1.9788266,-1.2006304,1.4706024,1
1.6550629,-1.2027018,1.1573528,1
-1.8416373,1.2496278,1.430359,1
-1.4267974,1.2356274,1.1827774,1
-1.5111474,1.2278873,1.1871716,1
-1.3729863,1.2237751,1.1254973,1
-1.4658772,1.2330773,1.1782694,1
1.357991,-1.242702,0.9366565,1
-1.2310514,1.2097976,1.0455782,1
-1.40595,1.2193,1.118769,1
-1.1739912,1.2006047,0.90380794,1
1.7019582,-1.2313782,1.1858945,1
-1.4331008,1.2344857,1.1451136,1
1.950195,-1.2549044,1.5118114,1
1.906704,-1.236678,1.5079583,1
1.950195,-1.2549044,1.5118114,1
1.7650976,-1.2429509,1.3475598,1
1.8987782,-1.2473239,1.5230211,1
1.9149097,-1.224046,1.4402224,1
1.5226492,-1.2539248,1.2397935,1
-1.4814799,1.2943704,1.1271561,1
-1.3948,1.2737072,1.0845869,1
-1.3513163,1.2713006,1.0714861,1
-1.355826,1.2783515,1.0594243,1
-1.4211469,1.2911024,1.1067061,1
-1.2862896,1.2720348,0.96685714,1
-1.2551273,-1.2706221,1.4069363,1
1.6267155,-1.2352605,1.2749716,1
1.7646735,-1.276405,1.3805536,1
1.8093128,-1.2674737,1.4441562,1
-1.3426131,1.2853978,0.974759,1
1.6804307,-1.2652122,1.3297967,1
1.615513,-1.2754873,1.2949481,1
1.7706742,-1.2706221,1.4069363,1
1.9475102,-1.2504131,1.4692286,1
1.6311522,-1.301388,1.3074929,1
1.6055889,-1.2734394,1.2668321,1
1.6831678,-1.2835648,1.4168018,1
1.5144284,-1.2696048,1.113756,1
-2.0324426,1.2913994,1.5660617,1
-1.4795295,1.3084577,1.115537,1
-1.590516,1.3216997,1.1905038,1
-1.6072494,1.3100886,1.164352,1
-1.4186001,1.3289889,1.0358989,1
-1.1084912,1.341854,0.8172667,1
-1.4388548,1.3282508,1.0902334,1
1.2726392,-1.2795594,0.9636084,1
1.5480182,-1.2901455,1.2501612,1
1.8732573,-1.2424709,1.5288626,1
1.758302,-1.264973,1.382667,1
1.7436254,-1.2638066,1.3232701,1
1.5951566,-1.2696075,1.2940953,1
1.5584718,-1.3043121,1.2805876,1
-1.807888,1.330436,1.3883,1
1.5714282,-1.3117442,1.2466332,1
1.5948629,-1.3063166,1.231539,1
-1.49124,1.3167034,1.166294,1
-1.2880906,1.3314646,0.95443237,1
-1.5169123,1.3254874,1.1549579,1
-1.5925053,1.3467393,1.221449,1
-1.8203571,1.3408101,1.4083676,1
-1.6158364,1.3186959,1.236672,1
-1.4510851,1.3428817,1.0872592,1
-1.2834954,1.3308145,0.87892824,1
1.2697048,-1.3090401,1.0814192,1
1.8433986,-1.280665,1.5319823,1
-1.4461828,1.3489434,1.0858256,1
1.6283926,-1.2745422,1.3473594,1
1.418488,-1.2953712,1.1185207,1
1.3692092,-1.3012472,1.1028898,1
1.9480997,-1.2746657,1.6094955,1
-1.515133,1.3178123,1.1094027,1
-2.2443504,1.3645397,1.6931528,1
-1.3397524,1.3743526,0.93666613,1
1.6797588,-1.2951303,1.3516847,1
-1.3886075,1.379843,0.96666217,1
-1.3250043,1.3570569,0.9336706,1
-2.0111513,1.4234384,1.4535711,1
-1.6581169,1.3949437,1.1808039,1
-2.2624447,1.4478875,1.5610728,1
-2.0200071,1.4252857,1.4181844,1
-2.14732,1.4020853,1.5645812,1
0.7574765,-1.3532139,0.62387294,1
1.5655252,-1.3217205,1.3382275,1
1.8089647,-1.292526,1.5255616,1
1.8638155,-1.293619,1.5602707,1
1.5958779,-1.3051614,1.2689296,1
1.280308,-1.3654563,1.1042858,1
1.3432205,-1.3719559,1.1718053,1
1.6101195,-1.331445,1.3103644,1
-2.33163,1.1296237,1.9614311,1
-2.0895815,1.166998,1.8647965,1
-2.2644866,1.1470286,1.9921889,1
1.6857742,-1.3350978,1.4819194,1
-2.2431257,1.1575764,1.9635257,1
-2.2877598,1.1375023,1.9710293,1
-2.133299,1.1977067,1.9204766,1
-2.0330384,1.2485317,1.7900532,1
-2.1631546,1.1997365,1.9188628,1
-2.3369238,1.1781353,1.9398928,1
1.2210158,-1.3734934,1.139816,1
1.1767313,-1.1623697,0.6891945,1
1.1921903,-1.1912802,0.7529365,1
1.2039393,-1.185217,0.7542778,1
1.0217564,-1.1522465,0.5879498,1
0.99933064,-1.2053559,0.61510134,1
0.8971524,-1.1376923,0.5692986,1
0.8755623,-1.1445098,0.5362189,1
-2.3201497,1.2456694,1.993878,1
-2.4064186,1.2368712,2.039094,1
-2.2941315,1.232317,2.0395572,1
-2.281301,1.2332348,1.9833962,1
-2.3991232,1.1966419,2.063525,1
-2.3217013,1.1812272,1.9674174,1
-2.4135053,1.1862497,1.9913224,1
1.00109,-1.1540707,0.5945666,1
-2.231792,1.2127876,1.9183457,1
-2.360718,1.2119402,2.022088,1
-0.07513581,0.12005566,0.043836933,1
-0.07477206,0.10165143,1.9674174,1
-0.0937128,0.16405326,0.062564224,1
-0.09883735,0.17151587,0.03602211,1
-0.09037701,0.15204325,0.061980467,1
-0.02445287,0.07141069,0.045272436,1
-0.08866779,0.14378983,0.05697128,1
-0.07458818,0.07558486,0.0490599,1
3.1091924,-0.23950188,2.7131145,1
3.1220806,-0.20794022,2.7539313,1
-3.1000118,-0.18771596,2.7268293,1
3.1249077,-0.15053691,2.7708912,1
2.9691534,-0.1941813,2.7364957,1
3.0448706,-0.21788585,2.7413518,1
-3.1132176,-0.14677128,2.7366838,1
3.0349464,-0.26907912,2.7257988,1
-0.003626549,0.04901626,0.040534355,1
-0.2134393,0.13183188,0.0499584,1
-0.07790818,0.1715915,0.04002074,1
-0.038682375,0.09098998,0.015414281,1
-0.12109918,0.1700974,0.060310952,1
-0.06410818,0.20222872,0.048731316,1
-0.039261464,0.09252714,0.028197126,1
-0.05714498,0.17880915,0.043929286,1
-0.12467563,0.25861064,0.058470916,1
-3.081967,-0.30804282,2.741401,1
-3.0694888,-0.19432145,2.7704353,1
3.1295652,-0.18535045,2.7670422,1
-3.0510533,-0.14419694,2.7376366,1
3.1214952,-0.26909217,2.7357643,1
2.965477,-0.30075896,2.7532878,1
3.0988054,-0.2430017,2.7783961,1
-0.1413139,0.1876211,0.06403311,1
-0.043992996,0.1574998,0.034382593,1
3.0100305,-0.31342706,2.7232697,1
-0.05037908,0.14247744,0.0399556,1
-0.12797254,0.22197093,0.049240664,1
-0.08693068,0.256199,0.04023334,1
-0.08296014,0.1908998,0.038125742,1
-0.08340985,0.20147586,0.031903412,1
-0.10194344,0.19086164,0.042895835,1
-0.009143392,0.19920076,0.03789209,1
3.1294134,-0.3692243,2.7676656,1
3.1009572,-0.3019222,2.7394578,1
3.047875,-0.29760897,2.749501,1
2.9572623,-0.37581572,2.7523136,1
3.0098467,-0.31126073,2.7411687,1
2.9667985,-0.37070754,2.7726374,1
3.0410151,-0.30811194,2.7399008,1
-0.06450177,0.15064368,0.021228313,1
2.9324641,-0.33834738,2.733632,1
-0.13032275,0.26040736,0.08453712,1
-0.2197901,0.3024783,0.06788649,1
-0.06450177,0.15064368,0.021228313,1
-0.18896756,0.26095384,0.06711564,1
-0.15233761,0.2512591,0.053552724,1
-0.29007325,0.36158645,0.042779338,1
-0.18106504,0.3167675,0.056642566,1
-0.123180375,0.24903148,0.050675806,1
3.0626507,-0.45197207,2.756397,1
-3.1191652,-0.34255162,2.7603805,1
3.0528986,-0.41728207,2.765393,1
3.0382564,-0.4017271,2.7518055,1
3.027919,-0.35496092,2.771792,1
3.1257706,-0.36131617,2.760229,1
2.927578,-0.45934445,2.7853172,1
-0.29574558,0.37495688,0.099855684,1
-0.25614393,0.3362364,0.083354525,1
-0.21363033,0.3267142,0.085948825,1
2.923422,-0.40899017,2.77151,1
-0.03857821,0.28726226,0.06939476,1
-0.31629503,0.34239218,0.083171755,1
-0.36078382,0.4523992,0.10010721,1
-0.34035328,0.4050716,0.076195054,1
-0.20975956,0.3817136,0.08555906,1
-0.22154927,0.40503728,0.06723518,1
-0.15384641,0.36635414,0.08717251,1
-3.0733094,-0.47669327,2.8181934,1
3.1335132,-0.42919987,2.7578523,1
2.9498742,-0.47892267,2.7546542,1
-3.119427,-0.4387631,2.7822328,1
-3.109554,-0.38174447,2.7728398,1
-3.0849953,-0.41140535,2.7743628,1
-3.1228845,-0.42215762,2.781965,1
3.1406717,-0.34990752,2.7526705,1
-0.21677813,0.44580165,0.070823826,1
-0.1644351,0.37819982,0.07457218,1
-0.18180662,0.36650407,0.07916192,1
-0.17162788,0.38833115,0.06617219,1
-0.11347864,0.3375224,0.0636544,1
-0.10139007,0.41094515,0.028537147,1
3.0788026,-0.43831587,2.7846525,1
-0.067249104,0.39586222,0.033980563,1
-0.13970126,0.4129487,0.07396049,1
-0.18232986,0.4072416,0.061693,1
3.0614889,-0.5083355,2.7969596,1
-3.1227345,-0.4762716,2.794502,1
3.0916336,-0.50903684,2.8047261,1
3.0083148,-0.46535254,2.7686305,1
2.93556,-0.5617856,2.783302,1
-3.1340086,-0.4671295,2.776964,1
3.0957296,-0.40548444,2.7758555,1
-0.24317871,0.54093516,0.0973218,1
-0.19507435,0.44969165,0.08522214,1
-0.20962606,0.46822578,0.106970206,1
-0.13667001,0.4330331,0.07122007,1
-0.18667349,0.4567225,0.10064802,1
-0.23431797,0.47717077,0.09548793,1
-0.21098958,0.5109602,0.073504016,1
-0.35972357,0.57404596,0.1002064,1
3.0159807,-0.46579373,2.7758555,1
-0.25132102,0.58262366,0.123274,1
2.9965184,-0.6850958,2.788229,1
-3.13583,-0.48720255,2.780918,1
3.05837,-0.62903184,2.7785482,1
3.1297824,-0.5580848,2.7899158,1
3.0511942,-0.61613715,2.7814703,1
3.0495062,-0.64251924,2.8034236,1
3.0590706,-0.6188189,2.7926424,1
3.0639138,-0.62765574,2.8124716,1
3.0165775,-0.6611349,2.8035502,1
-0.25901952,0.7707047,0.29551464,1
3.0884314,-0.55219626,2.7961948,1
-0.31759658,0.7779884,0.3135713,1
-0.28850728,0.79357386,0.301327,1
-0.27467442,0.8262596,0.2921195,1
-0.2291354,0.761822,0.30300403,1
3.0234609,-0.6004801,2.7877743,1
-0.24089433,0.73895043,0.2795212,1
-0.3968137,0.8871228,0.325098,1
2.9042294,-0.9909749,2.5725863,1
2.9209855,-0.94116557,2.6053572,1
2.7509694,-1.0420734,2.4952831,1
2.8299322,-0.9703193,2.5725102,1
2.8375676,-0.9948962,2.518241,1
2.6458728,-0.98942035,2.49546,1
2.7265146,-1.0177332,2.5435152,1
2.7435288,-0.9732441,2.5352962,1
-0.24361807,0.741991,0.25574422,1
2.7555745,-1.0110921,2.5471387,1
-0.6444881,0.93558216,0.48780134,1
-0.5811433,0.8794677,0.43987718,1
-0.44254896,0.86951303,0.31921127,1
-0.7465338,0.89864624,0.5036057,1
-0.5420283,0.9318231,0.42637682,1
-0.53547114,0.90506345,0.39905226,1
-0.59021664,0.9157928,0.4564071,1
-0.6008441,0.9315538,0.4508941,1
2.8393357,-0.9777664,2.580343,1
2.8064415,-1.0811919,2.5363865,1
2.899662,-1.0061253,2.5713084,1
2.8207772,-1.0208337,2.5825377,1
2.8524823,-1.0181491,2.623951,1
2.986233,-0.963262,2.641761,1
2.8709521,-1.0253172,2.6155038,1
2.8986633,-0.9906938,2.633524,1
-0.595109,0.8563353,0.4298452,1
-0.66531867,0.9881894,0.5061066,1
-0.6498628,0.97542685,0.49696538,1
-0.5238223,0.9036476,0.39104888,1
-0.64614105,0.98604256,0.4670745,1
-0.6255422,0.9938705,0.50608164,1
-0.58474004,1.0122738,0.44019577,1
-0.66881514,1.0106629,0.47592083,1
2.7058063,-1.1647445,2.5127804,1
-0.65246737,0.94319147,0.44936028,1
2.8505044,-1.0827631,2.6242101,1
2.723591,-1.0630718,2.5446959,1
2.851753,-1.0626717,2.6137557,1
2.7209227,-1.0787667,2.5235193,1
2.821147,-1.0842062,2.6389468,1
2.833645,-1.0858727,2.5604138,1
2.75048,-1.1119869,2.603314,1
-0.89321077,1.0553577,0.61981976,1
-0.518804,0.9673025,0.39031112,1
-0.69197816,0.98492223,0.52114594,1
-0.68061316,0.97436935,0.4729139,1
-0.7917329,1.0077842,0.5762127,1
-0.60839915,0.9681668,0.39873847,1
-0.65644723,1.0085163,0.4658509,1
-0.6765554,1.0202495,0.49173743,1
-0.5553021,0.9971526,0.45153666,1
2.6736882,-1.221514,2.498154,1
2.7007267,-1.1683918,2.5400734,1
2.8503437,-1.1295946,2.59765,1
2.6939063,-1.1517911,2.5890622,1
2.6541507,-1.1363329,2.5628843,1
2.6709235,-1.2098362,2.520226,1
2.6858046,-1.1880697,2.5468018,1
2.7117293,-1.1917667,2.5646327,1
2.7073262,-1.2112508,2.531585,1
-0.6673197,1.0144156,0.48278284,1
2.7007267,-1.1683918,2.5400734,1
-0.34749836,0.06966121,0.3089803,1
-0.2405085,0.035886344,0.382376,1
-0.13892618,-0.057481024,0.39089197,1
-0.08200661,-0.074867144,0.382407,1
-0.21821491,0.02251706,0.39140427,1
-0.25882182,0.024258375,0.37517625,1
3.000325,-0.16609462,2.4277143,1
-3.1391237,-0.1476199,2.351694,1
-0.2480106,0.02554032,0.38775545,1
3.0640345,-0.084908456,2.3929462,1
2.9434686,-0.27442187,2.4253237,1
-3.0608037,-0.07827386,2.3581262,1
-3.1037738,-0.042281307,2.3712296,1
-3.0808346,-0.054452743,2.3756413,1
2.9933782,-0.1014109,2.4236329,1
-0.28030112,-0.019961497,0.34095028,1
-0.1571616,0.021062829,0.4056107,1
-0.19823955,-0.12127411,0.36472905,1
-0.30998626,-0.09569323,0.36228374,1
-0.22400935,-0.05297664,0.374759,1
-0.2768555,-0.07995396,0.37972686,1
-0.29670846,-0.0417373,0.35085386,1
-0.24945503,-0.03879367,0.36150903,1
2.9921396,-0.11852066,2.468977,1
3.1091635,-0.05052645,2.4297736,1
3.0626771,-0.041898943,2.4213624,1
-0.26252353,-0.062459636,0.35383815,1
3.0740263,-0.049475014,2.4363298,1
-3.1336334,0.022562962,2.4131153,1
3.115961,-0.007518744,2.417853,1
3.0204158,-0.027816568,2.4473429,1
2.881946,0.004224606,2.508661,1
3.0854359,-0.01805144,2.4234178,1
-0.20541637,-0.088325635,0.38718662,1
-0.18201652,-0.17712034,0.35880652,1
-0.17094497,-0.1932649,0.35193798,1
-0.23108877,-0.13361679,0.31360605,1
-0.3820589,-0.1406935,0.26126233,1
-0.33031806,-0.058618817,0.33441007,1
-0.2820354,-0.04653954,0.32780638,1
-0.30665478,-0.08696973,0.30743697,1
-0.36529303,-0.058276586,0.30103627,1
3.0934496,-0.019308474,2.5033479,1
3.059212,0.020866841,2.4591646,1
3.0579643,-0.019673334,2.4786685,1
3.030658,-0.004929589,2.4902096,1
2.9875374,-0.04011118,2.4675417,1
2.9454598,-0.015383622,2.49044,1
-0.44790846,-0.008622304,0.3009139,1
-0.23890975,-0.11793343,0.29649433,1
-0.28712165,-0.13904743,0.32065788,1
-0.14407742,-0.25887245,0.3331818,1
3.071317,0.002289225,2.436637,1
-0.18025203,-0.18591757,0.29783034,1
-0.19440624,-0.20841154,0.31788018,1
-0.2535326,-0.2106266,0.2698588,1
-0.21161215,-0.2629729,0.28974774,1
-0.1930319,-0.19013345,0.29496515,1
-0.2740787,-0.23152624,0.2942044,1
2.9651513,-0.026451662,2.5301278,1
3.0928228,0.02657419,2.4492311,1
2.9455965,0.017794993,2.5115397,1
3.0370333,0.02625574,2.497918,1
3.0406065,-0.2106266,0.2698588,1
-3.1340535,0.1052901,2.4451368,1
-3.1012454,0.075567305,2.4412785,1
3.1275568,0.027422741,2.4804578,1
-0.2312724,-0.15714048,0.31761402,1
-0.14472964,-0.25998428,0.3369946,1
-0.20685299,-0.2043692,0.3059352,1
-0.16996677,-0.23275171,0.34317985,1
-0.08582567,-0.22615765,0.34595984,1
-0.21186067,-0.18659906,0.3359572,1
-0.18553755,-0.21809648,0.29093334,1
-0.2167631,-0.22728696,0.28445515,1
3.1255314,0.07230323,2.4602547,1
-0.23578343,-0.19690014,0.28124505,1
2.9402776,0.0577589,2.5160463,1
-3.123582,0.045458924,2.4697268,1
3.0401006,0.104570806,2.4911082,1
3.0627272,0.10843881,2.5160463,1
-3.1313322,0.09645872,2.4695797,1
3.1410096,0.12623475,2.4453535,1
3.0680263,0.023928223,2.4781222,1
-0.34428677,-0.15041715,0.268123,1
-0.203695,-0.25092247,0.30956212,1
-3.1123004,0.101525545,2.4361615,1
-0.2077293,-0.24209215,0.30153623,1
-0.2668156,-0.22679804,0.3019505,1
-0.16182086,-0.27251896,0.3199284,1
-0.18399566,-0.2525018,0.3104352,1
-0.3045441,-0.24388918,0.2851672,1
-0.22205946,-0.25811523,0.2808767,1
-3.0881126,0.10033123,2.440434,1
-3.124604,0.12513486,2.4278388,1
-3.099746,0.16429317,2.4238946,1
-0.11769681,-0.29254958,0.3133793,1
-3.044811,0.19767794,2.4124472,1
3.1226053,0.16435753,2.448368,1
-3.100886,0.19132467,2.444822,1
-3.1380143,0.13901912,2.462567,1
-3.0832238,0.207381,2.4337223,1
-0.18782069,-0.32360917,0.3216118,1
-0.15692802,-0.314928,0.35133186,1
-0.19182077,-0.32208052,0.3053065,1
-0.18551229,-0.33255222,0.31019133,1
-0.18957226,-0.3536148,0.3241146,1
2.9898252,0.06871753,2.5368176,1
-0.16933304,-0.32313868,0.31656358,1
-0.17144044,-0.3289386,0.29894373,1
3.0094552,0.11445828,2.5486274,1
-3.068157,0.23764336,2.4320621,1
-3.067588,0.26641315,2.4393013,1
-3.0380242,0.24106446,2.426648,1
-0.16959974,-0.32463965,0.32233897,1
-3.0349274,0.22970699,2.433848,1
-3.090467,0.2798774,2.4209943,1
-3.0997725,0.2549187,2.4422417,1
3.1404617,0.22628498,2.4329765,1
-0.29228878,-0.095091924,0.31372327,1
-0.2867138,-0.14410841,0.3365065,1
-0.15938313,-0.18821217,0.3314382,1
-0.12553838,-0.3199064,0.31001732,1
-0.21681532,-0.17128563,0.33656695,1
-0.3024741,-0.1600857,0.32314694,1
-0.06718483,-0.23608632,0.36019504,1
3.0542948,-0.003736863,2.500459,1
2.9274063,0.062429182,2.4923642,1
3.1349525,0.06942647,2.4374087,1
2.9549448,0.05463361,2.4870994,1
3.0915692,0.08148907,2.4628065,1
